iter	PRAUC	Logloss	PRAUC:use_weights=true	PRAUC:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	F1:use_weights=true	F1:use_weights=false
775	0.8283717688	0.522771572	0.8283717688	0.5910806353	0.7331213765	0.7331213765	0.738488508	0.3964000404	0.735795155	0.5145707535
776	0.8284269412	0.5227063371	0.8284269412	0.5911595639	0.7329343557	0.7329343557	0.7384392326	0.3963389968	0.7356764964	0.5144732524
777	0.8284679293	0.5226485111	0.8284679293	0.5912301892	0.7329343557	0.7329343557	0.7383745217	0.3962588473	0.7356443812	0.5144057229
778	0.8285228149	0.5225858956	0.8285228149	0.5913224698	0.7329343557	0.7329343557	0.7384068757	0.396298918	0.7356604384	0.5144394854
779	0.828573323	0.5225253947	0.828573323	0.591401798	0.732747335	0.732747335	0.7381958162	0.3960376023	0.7354614848	0.5141732283
780	0.8286168069	0.5224821393	0.8286168069	0.5914758197	0.732747335	0.732747335	0.7381311314	0.3959575543	0.7354293801	0.5141057604
781	0.8286650222	0.5224375223	0.8286650222	0.5915548931	0.7331213765	0.7331213765	0.7382944328	0.3961596766	0.7356988112	0.5143681932
782	0.828691531	0.522377093	0.828691531	0.5915892682	0.7331213765	0.7331213765	0.7382620969	0.3961196443	0.7356827563	0.5143344486
783	0.8287434718	0.522333664	0.8287434718	0.5916693929	0.7329343557	0.7329343557	0.7383421704	0.3962187848	0.7356283246	0.5143719648
784	0.828784033	0.5222968781	0.828784033	0.5917422078	0.7329343557	0.7329343557	0.7383098221	0.3961787303	0.7356122688	0.5143382112
785	0.8288155929	0.5222512489	0.8288155929	0.5917831667	0.7329343557	0.7329343557	0.7383421704	0.3962187848	0.7356283246	0.5143719648
786	0.8288491327	0.5221799618	0.8288491327	0.591831572	0.733495418	0.733495418	0.7386193511	0.396562184	0.7360484672	0.5147995012
787	0.8289120973	0.5221213783	0.8289120973	0.5919388088	0.7333083972	0.7333083972	0.7384407263	0.3963408471	0.735865613	0.5145669291
788	0.8289628015	0.5220449007	0.8289628015	0.5920281861	0.733495418	0.733495418	0.7385870032	0.3965220908	0.7360324053	0.5147657173
789	0.8290173544	0.5219880578	0.8290173544	0.5921146061	0.7336824388	0.7336824388	0.7386362229	0.3965830975	0.7361509971	0.51486318
790	0.8290701547	0.5219397286	0.8290701547	0.592213077	0.7336824388	0.7336824388	0.7386362229	0.3965830975	0.7361509971	0.51486318
791	0.8291148831	0.5218937756	0.8291148831	0.5922877531	0.7333083972	0.7333083972	0.7385701167	0.3965011629	0.7359298521	0.5147020215
792	0.8291540087	0.5218526606	0.8291540087	0.5923534929	0.7340564803	0.7340564803	0.7387022736	0.3966649823	0.7363720494	0.515024275
793	0.8292111719	0.5217846425	0.8292111719	0.592438401	0.7338694595	0.7338694595	0.7388148013	0.3968045303	0.7363338271	0.5150958257
794	0.8292697622	0.5217233418	0.8292697622	0.5925300639	0.7338694595	0.7338694595	0.7388471527	0.3968446602	0.7363498939	0.5151296357
795	0.8292866155	0.5216843654	0.8292866155	0.5925578602	0.7333083972	0.7333083972	0.7386024714	0.3965412621	0.7359459136	0.5147358057
796	0.8293313045	0.5216342112	0.8293313045	0.5926296304	0.7338694595	0.7338694595	0.7388148013	0.3968045303	0.7363338271	0.5150958257
797	0.8293592332	0.5215954727	0.8293592332	0.5926752846	0.7338694595	0.7338694595	0.7389442238	0.3969650986	0.7363980988	0.5152310924
798	0.8293932447	0.5215397826	0.8293932447	0.5927196592	0.7336824388	0.7336824388	0.7389274207	0.3969442477	0.7362955892	0.5151674327
799	0.8294355212	0.5214902982	0.8294355212	0.5927980632	0.733495418	0.733495418	0.7387811332	0.3967627719	0.7361287873	0.5149684874
800	0.8294965435	0.5214367997	0.8294965435	0.5928972862	0.7331213765	0.7331213765	0.7387150581	0.3966808338	0.7359075879	0.5148072756
801	0.8295406297	0.521386429	0.8295406297	0.592970328	0.7333083972	0.7333083972	0.7388290336	0.396822184	0.736058364	0.5149724192
802	0.8295904153	0.5213261245	0.8295904153	0.5930576154	0.7331213765	0.7331213765	0.7387474337	0.3967209797	0.7359236526	0.5148410822
803	0.8296160261	0.5212903779	0.8296160261	0.5931016464	0.733495418	0.733495418	0.7387487711	0.3967226381	0.7361127219	0.5149346813
804	0.8296670096	0.5212266732	0.8296670096	0.5931726526	0.7336824388	0.7336824388	0.7388303293	0.3968237912	0.7362473855	0.5150659752
805	0.8297133304	0.5211747158	0.8297133304	0.5932596194	0.7336824388	0.7336824388	0.7389274207	0.3969442477	0.7362955892	0.5151674327
806	0.8297665981	0.5211123781	0.8297665981	0.5933421476	0.7336824388	0.7336824388	0.7389921625	0.3970245927	0.7363277286	0.5152350932
807	0.8298046199	0.5210776893	0.8298046199	0.593416339	0.733495418	0.733495418	0.7389753652	0.3970037453	0.7362251945	0.5151714173
808	0.8298407808	0.5210320145	0.8298407808	0.5934758824	0.7338694595	0.7338694595	0.7390413204	0.3970856102	0.7364463099	0.5153325891
809	0.8298909832	0.5209590345	0.8298909832	0.593549948	0.7336824388	0.7336824388	0.7390569157	0.3971049701	0.7363598707	0.5153027716
810	0.8299434003	0.5209059902	0.8299434003	0.5936240499	0.7338694595	0.7338694595	0.7393651602	0.3974878444	0.7366070594	0.5156712005
811	0.8299648128	0.5208431742	0.8299648128	0.5936595571	0.7340564803	0.7340564803	0.7393494774	0.3974683544	0.7366934717	0.5157009591
812	0.8300192851	0.5207881905	0.8300192851	0.5937467124	0.7336824388	0.7336824388	0.7392188482	0.3973060563	0.7364402382	0.5154720452
813	0.830031981	0.5207459151	0.830031981	0.5937610346	0.7336824388	0.7336824388	0.7392188482	0.3973060563	0.7364402382	0.5154720452
814	0.8300830281	0.5206992817	0.8300830281	0.5938534464	0.7340564803	0.7340564803	0.7394142602	0.3975488707	0.7367256293	0.5157687254
815	0.8301202487	0.5206570998	0.8301202487	0.5939161773	0.734243501	0.734243501	0.7393985667	0.3975293641	0.7368120172	0.5157984629
816	0.8301771616	0.5205852074	0.8301771616	0.5940021015	0.7346175425	0.7346175425	0.7394643146	0.3976110942	0.7370329605	0.5159595429
817	0.8301952784	0.5205421309	0.8301952784	0.5940153805	0.7348045633	0.7348045633	0.7396104749	0.3977928521	0.7371996866	0.5161586968
818	0.8302279727	0.5204759067	0.8302279727	0.5940687007	0.7349915841	0.7349915841	0.739789003	0.3980149889	0.7373824906	0.5163918271
819	0.8302644021	0.5204228082	0.8302644021	0.5941159306	0.7348045633	0.7348045633	0.7397400113	0.397954016	0.7372640276	0.5162943495
820	0.8302973587	0.5203800863	0.8302973587	0.5941639278	0.7349915841	0.7349915841	0.7398861732	0.3981359538	0.7374307569	0.516493626
821	0.8303279564	0.5203324978	0.8303279564	0.5942145427	0.7348045633	0.7348045633	0.7399019955	0.3981556546	0.7373444696	0.5164640158
822	0.8303700769	0.520297034	0.8303700769	0.5942858495	0.7348045633	0.7348045633	0.7399019955	0.3981556546	0.7373444696	0.5164640158
823	0.8304202005	0.5202420318	0.8304202005	0.5943605254	0.7348045633	0.7348045633	0.7398371933	0.3980749747	0.7373122907	0.5163961359
824	0.8304575789	0.5201823492	0.8304575789	0.5944069638	0.7348045633	0.7348045633	0.7399992201	0.3982767359	0.7373927432	0.5165658691
825	0.8305025033	0.5201443924	0.8305025033	0.5944913288	0.7346175425	0.7346175425	0.7400475036	0.3983368827	0.7373225261	0.5165702262
826	0.8305435127	0.5200879193	0.8305435127	0.5945469432	0.7344305218	0.7344305218	0.7400633821	0.3983566646	0.7372361926	0.5165406116
827	0.8305890572	0.5200006453	0.8305890572	0.5946113429	0.7348045633	0.7348045633	0.7403559291	0.3987213314	0.7375698007	0.516939675
828	0.8306054893	0.5199655534	0.8306054893	0.5946235457	0.7348045633	0.7348045633	0.7403234868	0.3986808727	0.737553701	0.5169056703
829	0.8306505779	0.5199224391	0.8306505779	0.5947012585	0.7351786048	0.7351786048	0.740356449	0.3987219799	0.7377584421	0.5170327502
830	0.8307046962	0.5198615161	0.8307046962	0.594808867	0.7353656256	0.7353656256	0.7403729187	0.398742521	0.7378607771	0.5170962651
831	0.8307486698	0.5198205964	0.8307486698	0.5948925647	0.7351786048	0.7351786048	0.7404213092	0.3988028812	0.7377906435	0.517100763
832	0.8307832418	0.5197429994	0.8307832418	0.5949403274	0.7353656256	0.7353656256	0.7404053406	0.3987829615	0.7378768778	0.517130269
833	0.8308179829	0.5196683204	0.8308179829	0.5949818064	0.7353656256	0.7353656256	0.7402756701	0.398621249	0.737812479	0.5169942805
834	0.8308704749	0.5196233651	0.8308704749	0.5950662336	0.7355526463	0.7355526463	0.7403245591	0.3986822098	0.7379308883	0.5170917697
835	0.830927003	0.5195770614	0.830927003	0.5951630694	0.7353656256	0.7353656256	0.7403080835	0.3986616648	0.7378285777	0.5170282709
836	0.8309636224	0.5195062048	0.8309636224	0.5952201088	0.7355526463	0.7355526463	0.7403245591	0.3986822098	0.7379308883	0.5170917697
837	0.8310144535	0.5194559931	0.8310144535	0.59530418	0.7357396671	0.7357396671	0.740341027	0.3987027465	0.7380331752	0.5171552517
838	0.8310610957	0.5194029387	0.8310610957	0.5953862188	0.7357396671	0.7357396671	0.7403086273	0.3986623429	0.7380170758	0.5171212619
839	0.8310920223	0.5193445784	0.8310920223	0.5954241873	0.7355526463	0.7355526463	0.7402273479	0.3985610053	0.7378825933	0.5169898127
840	0.8311394979	0.5192949073	0.8311394979	0.595511561	0.7355526463	0.7355526463	0.7403245591	0.3986822098	0.7379308883	0.5170917697
841	0.8311993484	0.5192256756	0.8311993484	0.5956061139	0.7355526463	0.7355526463	0.7404217958	0.3988034881	0.7379791895	0.5171937668
842	0.8312425314	0.5191826947	0.8312425314	0.5956747823	0.7355526463	0.7355526463	0.7404217958	0.3988034881	0.7379791895	0.5171937668
843	0.8312830666	0.5191396548	0.8312830666	0.5957541914	0.7359266879	0.7359266879	0.7405519047	0.3989658319	0.7382320518	0.5174227482
844	0.8313181744	0.5190818222	0.8313181744	0.595809745	0.7361137086	0.7361137086	0.7405683166	0.3989863153	0.7383342937	0.5174861951
845	0.8313489914	0.5190417828	0.8313489914	0.5958693245	0.7361137086	0.7361137086	0.7406007227	0.399026764	0.7383503987	0.5175202156
846	0.8314209331	0.5189605568	0.8314209331	0.5959757487	0.7361137086	0.7361137086	0.7406331315	0.3990672209	0.7383665045	0.5175542406
847	0.8314593165	0.5189270896	0.8314593165	0.5960449077	0.7361137086	0.7361137086	0.7406331315	0.3990672209	0.7383665045	0.5175542406
848	0.83151369	0.518860689	0.83151369	0.5961117418	0.7364877501	0.7364877501	0.7407307044	0.3991890522	0.7386031338	0.5177491454
849	0.8315616115	0.5187911893	0.8315616115	0.5961753893	0.7363007294	0.7363007294	0.7407467454	0.3992090854	0.738517046	0.5177197712
850	0.8315790128	0.5187344202	0.8315790128	0.5961986522	0.7364877501	0.7364877501	0.7408279242	0.3993104847	0.7386514617	0.5178512723
851	0.831632455	0.5186791388	0.831632455	0.5962814377	0.7368617917	0.7368617917	0.74108745	0.3996348514	0.73896858	0.5182164935
852	0.8316517299	0.518643208	0.8316517299	0.5963087401	0.7370488124	0.7370488124	0.7411685551	0.3997362816	0.739102943	0.5183480205
853	0.831676793	0.5185907657	0.831676793	0.5963345016	0.7368617917	0.7368617917	0.74108745	0.3996348514	0.73896858	0.5182164935
854	0.831727557	0.5185455203	0.831727557	0.5964206991	0.7368617917	0.7368617917	0.74108745	0.3996348514	0.73896858	0.5182164935
855	0.831761757	0.5184866136	0.831761757	0.5964675787	0.7368617917	0.7368617917	0.74108745	0.3996348514	0.73896858	0.5182164935
856	0.831789135	0.5184327241	0.831789135	0.5964999176	0.7368617917	0.7368617917	0.7410226215	0.3995537978	0.7389363494	0.518148343
857	0.8318365701	0.5183861857	0.8318365701	0.5965764448	0.7372358332	0.7372358332	0.7413144722	0.3999188394	0.7392695271	0.5185477506
858	0.8318679153	0.518329905	0.8318679153	0.5966147405	0.7374228539	0.7374228539	0.7413631102	0.3999797119	0.7393877326	0.5186451825
859	0.8319021445	0.5182778869	0.8319021445	0.596659288	0.7376098747	0.7376098747	0.7415089805	0.4001623377	0.7395542884	0.5188449648
860	0.8319343953	0.5182309169	0.8319343953	0.5967008673	0.7370488124	0.7370488124	0.7413955364	0.4000203004	0.7392157846	0.5185867491
861	0.8319842086	0.5181831668	0.8319842086	0.596785457	0.7370488124	0.7370488124	0.7415253024	0.4001827782	0.739280281	0.5187232642
862	0.8320322044	0.5181281534	0.8320322044	0.5968617445	0.7370488124	0.7370488124	0.7415253024	0.4001827782	0.739280281	0.5187232642
863	0.8320789286	0.5180908038	0.8320789286	0.5969429176	0.7374228539	0.7374228539	0.741654974	0.4003452127	0.7395328592	0.5189523559
864	0.8321264358	0.5180446861	0.8321264358	0.5970219995	0.7370488124	0.7370488124	0.741557751	0.4002234183	0.7392964068	0.5187574042
865	0.83218607	0.5179832885	0.83218607	0.5971307537	0.7368617917	0.7368617917	0.7415091121	0.4001625025	0.7391781474	0.5186599092
866	0.8322076263	0.5179118637	0.8322076263	0.597140161	0.7366747709	0.7366747709	0.7414929143	0.4001422186	0.7390759902	0.5185965374
867	0.8322581794	0.517848072	0.8322581794	0.5972184797	0.7366747709	0.7366747709	0.7416227804	0.400304878	0.7391404949	0.518733127
868	0.8322803143	0.5178115351	0.8322803143	0.5972497878	0.7368617917	0.7368617917	0.7416064869	0.4002844661	0.739226526	0.5187623436
869	0.832344933	0.5177392226	0.832344933	0.5973567435	0.7366747709	0.7366747709	0.7414929143	0.4001422186	0.7390759902	0.5185965374
870	0.8323731078	0.5176813835	0.8323731078	0.597391766	0.7368617917	0.7368617917	0.7415740258	0.4002438033	0.7392103991	0.5187281943
871	0.8324331822	0.5176341735	0.8324331822	0.5975070512	0.7372358332	0.7372358332	0.7417686374	0.4004876562	0.7394952893	0.5190256748
872	0.8324711512	0.5175958724	0.8324711512	0.5975662968	0.7376098747	0.7376098747	0.7418982377	0.4006501422	0.7397478413	0.5192548219
873	0.8325256758	0.5175426842	0.8325256758	0.5976665142	0.7374228539	0.7374228539	0.741882138	0.4006299533	0.7396457748	0.5191915202
874	0.8325825765	0.5174927232	0.8325825765	0.5977720889	0.7372358332	0.7372358332	0.7416388191	0.4003249721	0.7394307717	0.5188890351
875	0.8326542896	0.5174348003	0.8326542896	0.5979108814	0.7372358332	0.7372358332	0.7418660309	0.4006097561	0.7395436848	0.5191282018
876	0.8327042418	0.5173776769	0.8327042418	0.5979959732	0.7372358332	0.7372358332	0.742093382	0.4008949456	0.7396566324	0.5193675889
877	0.8327506143	0.5173340815	0.8327506143	0.5980727824	0.7374228539	0.7374228539	0.7421419245	0.4009558674	0.7397748635	0.5194651209
878	0.8327789938	0.5173072668	0.8327789938	0.5981190349	0.7376098747	0.7376098747	0.7421904488	0.4010167768	0.7398930724	0.51956264
879	0.8328028576	0.5172696395	0.8328028576	0.5981517137	0.7376098747	0.7376098747	0.742222931	0.4010575554	0.7399092127	0.5195968645
880	0.8328463348	0.5172293485	0.8328463348	0.5982280248	0.7376098747	0.7376098747	0.7420605488	0.4008537453	0.7398285182	0.5194257869
881	0.8328827572	0.5171815056	0.8328827572	0.5982813081	0.7379839162	0.7379839162	0.7421575745	0.4009755106	0.740064861	0.5196207532
882	0.832935081	0.517123337	0.832935081	0.5983580051	0.7379839162	0.7379839162	0.7421575745	0.4009755106	0.740064861	0.5196207532
883	0.8329659696	0.5170878756	0.8329659696	0.5984060205	0.7376098747	0.7376098747	0.7421254931	0.4009352445	0.7398607939	0.5194942044
884	0.8330186129	0.5170177992	0.8330186129	0.5984739225	0.7379839162	0.7379839162	0.7422874426	0.4011385585	0.7401294237	0.5197576396
885	0.8330778438	0.5169663903	0.8330778438	0.5985759916	0.73891902	0.73891902	0.7425620624	0.4014835891	0.740736062	0.5202791678
886	0.8330946176	0.5169222971	0.8330946176	0.5986026041	0.7387319993	0.7387319993	0.7424812115	0.4013819734	0.7406018604	0.5201474849
887	0.8331351877	0.5168652429	0.8331351877	0.5986582901	0.7383579577	0.7383579577	0.7424492987	0.4013418725	0.7403979762	0.5200210748
888	0.8331858769	0.5168041589	0.8331858769	0.598747542	0.7387319993	0.7387319993	0.7425461307	0.4014635634	0.7406341545	0.5202159884
889	0.8332367587	0.5167342448	0.8332367587	0.5988153681	0.73891902	0.73891902	0.7423998197	0.4012797075	0.7406553303	0.5201079444
890	0.8332639288	0.5167004491	0.8332639288	0.5988553166	0.73891902	0.73891902	0.7424647083	0.4013612353	0.7406876208	0.5201764202
891	0.8333290166	0.5166308391	0.8333290166	0.5989439224	0.73891902	0.73891902	0.7424971568	0.4014020116	0.7407037672	0.5202106649
892	0.8334031043	0.5165713931	0.8334031043	0.5990846282	0.73891902	0.73891902	0.7425620624	0.4014835891	0.740736062	0.5202791678
893	0.8334358007	0.5165288786	0.8334358007	0.5991525174	0.7391060408	0.7391060408	0.7426104369	0.4015444015	0.7408540947	0.5203765883
894	0.8334826309	0.516480257	0.8334826309	0.5992358936	0.7391060408	0.7391060408	0.74264289	0.4015852048	0.7408702442	0.5204108507
895	0.8335147722	0.5164246079	0.8335147722	0.599288528	0.7392930615	0.7392930615	0.742821067	0.4018093108	0.7410528653	0.5206453737
896	0.8335551215	0.5163757326	0.8335551215	0.5993551012	0.7392930615	0.7392930615	0.7426912423	0.4016460069	0.7409882559	0.5205082626
897	0.8335808524	0.5163477923	0.8335808524	0.5994019652	0.7394800823	0.7394800823	0.7427720244	0.4017476123	0.7411223978	0.5206399368
898	0.8336132028	0.5162996005	0.8336132028	0.5994520577	0.739667103	0.739667103	0.7429176853	0.4019308943	0.7412888307	0.5208401923
899	0.8336487698	0.5162569159	0.8336487698	0.5995073862	0.7398541238	0.7398541238	0.7429659673	0.4019916675	0.7414067803	0.5209375823
900	0.8337097541	0.5161960466	0.8337097541	0.5996041474	0.7398541238	0.7398541238	0.7429335188	0.401950823	0.7413906237	0.5209032853
901	0.8337376981	0.5161536638	0.8337376981	0.5996445132	0.7394800823	0.7394800823	0.7428693852	0.4018701088	0.741170859	0.5207427894
902	0.8337792793	0.5161136088	0.8337792793	0.5997134517	0.7398541238	0.7398541238	0.7428686304	0.4018691589	0.7413583127	0.5208347048
903	0.8338349027	0.5160508658	0.8338349027	0.5998017498	0.7394800823	0.7394800823	0.7427071314	0.4016659894	0.7410900939	0.520571391
904	0.8338868892	0.5159875344	0.8338868892	0.5998902813	0.739667103	0.739667103	0.7429176853	0.4019308943	0.7412888307	0.5208401923
905	0.8339186297	0.5159264613	0.8339186297	0.5999369072	0.7394800823	0.7394800823	0.7428693852	0.4018701088	0.741170859	0.5207427894
906	0.8339662172	0.51587001	0.8339662172	0.6000077665	0.7404151861	0.7404151861	0.7430134034	0.4020513862	0.7417120193	0.5211267606
907	0.8340110403	0.5158312553	0.8340110403	0.6000853992	0.7404151861	0.7404151861	0.7430458342	0.4020922202	0.7417281777	0.521161061
908	0.8340385612	0.5157813226	0.8340385612	0.6001294681	0.7404151861	0.7404151861	0.7430458342	0.4020922202	0.7417281777	0.521161061
909	0.8340881695	0.5157310982	0.8340881695	0.6002096671	0.7407892276	0.7407892276	0.7431098281	0.4021728094	0.7419477133	0.5213214004
910	0.8341587878	0.5156645203	0.8341587878	0.600324252	0.7407892276	0.7407892276	0.7434666356	0.4026224842	0.7421255167	0.5216990451
911	0.8342229962	0.5155882238	0.8342229962	0.6004202769	0.7406022068	0.7406022068	0.7433860209	0.4025208376	0.7419915028	0.5215673362
912	0.8342652688	0.5155427941	0.8342652688	0.600498097	0.7407892276	0.7407892276	0.7434990896	0.4026634136	0.7421416849	0.5217334036
913	0.8343287296	0.5154883055	0.8343287296	0.6005967547	0.7407892276	0.7407892276	0.7435640061	0.4027452974	0.7421740234	0.5218021341
914	0.8343763127	0.5154205468	0.8343763127	0.6006580845	0.7406022068	0.7406022068	0.7436782196	0.4028894089	0.7421370259	0.5218766473
915	0.8344023174	0.5153755319	0.8344023174	0.6006937428	0.7406022068	0.7406022068	0.7437107003	0.4029304029	0.7421531986	0.5219110379
916	0.8344564336	0.5153152562	0.8344564336	0.6007855612	0.7407892276	0.7407892276	0.7437263471	0.4029501526	0.7422548818	0.5219740397
917	0.834497927	0.5152654957	0.834497927	0.6008550326	0.7407892276	0.7407892276	0.7438237858	0.4030731658	0.7423034054	0.5220772374
918	0.8345367217	0.5152261779	0.8345367217	0.600929737	0.7411632691	0.7411632691	0.7439524399	0.4032356532	0.7425552354	0.522306425
919	0.8345650962	0.5151631394	0.8345650962	0.6009706011	0.7409762484	0.7409762484	0.7440668131	0.403380167	0.7425183148	0.5223811721
920	0.8345935422	0.5151061719	0.8345935422	0.6010012621	0.7411632691	0.7411632691	0.7441473628	0.4034819792	0.7426523183	0.52251302
921	0.8346188127	0.5150498255	0.8346188127	0.6010358313	0.7415373106	0.7415373106	0.7442759006	0.4036445078	0.7429040818	0.5227422544
922	0.8346495546	0.5150180388	0.8346495546	0.6010833875	0.7413502899	0.7413502899	0.7442603852	0.4036248854	0.7428024873	0.5226793249
923	0.8347214464	0.5149361281	0.8347214464	0.6012126393	0.7417243314	0.7417243314	0.7441939707	0.4035409035	0.7429570987	0.5227018122
924	0.8347481904	0.5148740453	0.8347481904	0.6012447567	0.7419113522	0.7419113522	0.7443718693	0.4037659033	0.743139574	0.5229369892
925	0.8348114168	0.5148125003	0.8348114168	0.601350439	0.7419113522	0.7419113522	0.744241962	0.4036015871	0.7430748296	0.5227991566
926	0.834860155	0.5147518272	0.834860155	0.6014243684	0.7424724144	0.7424724144	0.7444182886	0.4038246364	0.7434440782	0.5231255765
927	0.8348933464	0.5147193041	0.8348933464	0.6014814347	0.7424724144	0.7424724144	0.7444832182	0.4039068064	0.7434764567	0.5231945177
928	0.8349209372	0.5146757194	0.8349209372	0.6015203971	0.7422853937	0.7422853937	0.7444028226	0.4038050666	0.7433426003	0.5230627306
929	0.8349855744	0.5145933485	0.8349855744	0.6016152379	0.7420983729	0.7420983729	0.7443548753	0.4037444037	0.7432249114	0.5229654036
930	0.8350113342	0.514563571	0.8350113342	0.601659132	0.7422853937	0.7422853937	0.7444028226	0.4038050666	0.7433426003	0.5230627306
931	0.8350650512	0.5145073819	0.8350650512	0.6017393896	0.7420983729	0.7420983729	0.7445172748	0.4039499135	0.7433058559	0.5231377719
932	0.8351084292	0.5144406183	0.8351084292	0.601805512	0.7419113522	0.7419113522	0.7445993161	0.4040537788	0.7432529039	0.5231783712
933	0.8351727171	0.5143769723	0.8351727171	0.6019203393	0.7417243314	0.7417243314	0.7444213662	0.4038285307	0.7430704015	0.522943038
934	0.8352246699	0.514319909	0.8352246699	0.6020050578	0.7415373106	0.7415373106	0.7444383885	0.4038500713	0.7429850177	0.522914606
935	0.8352761996	0.514269152	0.8352761996	0.6020966251	0.7413502899	0.7413502899	0.7443903972	0.403789345	0.7428672332	0.5228171986
936	0.8353108259	0.5142211346	0.8353108259	0.6021533236	0.7417243314	0.7417243314	0.7444863618	0.4039107852	0.7431027801	0.5230120005
937	0.8353480966	0.5141656393	0.8353480966	0.6022057941	0.7420983729	0.7420983729	0.7445822544	0.4040321759	0.7433382387	0.5232067511
938	0.8353810584	0.5141280127	0.8353810584	0.6022537531	0.7419113522	0.7419113522	0.7446318199	0.4040949374	0.7432690967	0.5232128726
939	0.8353953486	0.5141100172	0.8353953486	0.6022802094	0.7420983729	0.7420983729	0.7447122478	0.4041968015	0.7434030127	0.5233447639
940	0.8354163197	0.5140593429	0.8354163197	0.6023054702	0.7420983729	0.7420983729	0.7446147485	0.4040733198	0.7433544311	0.5232412474
941	0.8354452619	0.5140024765	0.8354452619	0.6023453673	0.7419113522	0.7419113522	0.7445668152	0.4040126286	0.7432367118	0.5231438745
942	0.835466689	0.5139692879	0.835466689	0.6023761124	0.7420983729	0.7420983729	0.7448097725	0.4043203587	0.7434516006	0.5234483214
943	0.8355242078	0.513902954	0.8355242078	0.6024680088	0.7424724144	0.7424724144	0.7450355778	0.4046066042	0.7437517878	0.5237812521
944	0.8355414935	0.5138650041	0.8355414935	0.6024872847	0.7426594352	0.7426594352	0.7450509066	0.4046260444	0.7438532488	0.5238440736
945	0.8355880534	0.513814384	0.8355880534	0.6025615249	0.742846456	0.742846456	0.7451637476	0.4047691837	0.7440032974	0.5240105541
946	0.8356336163	0.5137528398	0.8356336163	0.6026334783	0.742846456	0.742846456	0.7451637476	0.4047691837	0.7440032974	0.5240105541
947	0.8356757348	0.5137110444	0.8356757348	0.6026979096	0.742846456	0.742846456	0.7452938129	0.4049342441	0.744068122	0.5241488519
948	0.8357161852	0.5136482502	0.8357161852	0.6027581132	0.742846456	0.742846456	0.7454239236	0.4050994391	0.7441329579	0.5242872228
949	0.8357604657	0.513590471	0.8357604657	0.602830175	0.7430334767	0.7430334767	0.7454716909	0.4051601061	0.7442505869	0.5243846103
950	0.8358000054	0.5135360365	0.8358000054	0.6028881308	0.743594539	0.743594539	0.7456799254	0.4054246966	0.7446357721	0.5247459417
951	0.835856531	0.5134798157	0.835856531	0.6029879018	0.7434075182	0.7434075182	0.7456972795	0.4054467564	0.7445506384	0.5247178404
952	0.8358897089	0.5134271562	0.8358897089	0.6030416212	0.743594539	0.743594539	0.745777507	0.4055487556	0.7446844232	0.5248498449
953	0.8359463088	0.5133708274	0.8359463088	0.6031288725	0.743594539	0.743594539	0.7458425756	0.4056315038	0.7447168608	0.5249191366
954	0.8360210426	0.5132969239	0.8360210426	0.6032476627	0.7432204975	0.7432204975	0.7457146432	0.4054688297	0.7444654814	0.524689728
955	0.8360609476	0.5132419563	0.8360609476	0.6033175688	0.7432204975	0.7432204975	0.7457797336	0.4055515869	0.7444979162	0.5247590123
956	0.8361124101	0.5131834989	0.8361124101	0.6034000379	0.7434075182	0.7434075182	0.7457298136	0.4054881159	0.7445668551	0.5247524752
957	0.8361525301	0.5131408182	0.8361525301	0.6034781804	0.743594539	0.743594539	0.7458425756	0.4056315038	0.7447168608	0.5249191366
958	0.8361980647	0.5130674046	0.8361980647	0.6035441414	0.7432204975	0.7432204975	0.7456170289	0.4053447572	0.7444168344	0.5245858359
959	0.8362359232	0.5130122712	0.8362359232	0.6036098349	0.7432204975	0.7432204975	0.7456495642	0.4053861063	0.7444330493	0.524620462
960	0.8362817143	0.5129640771	0.8362817143	0.6036785019	0.7432204975	0.7432204975	0.745747187	0.4055102041	0.7444816984	0.5247243679
961	0.8363439258	0.512875821	0.8363439258	0.6037737655	0.7434075182	0.7434075182	0.7458925266	0.4056950398	0.7446479492	0.5249257181
962	0.8363888302	0.5128318736	0.8363888302	0.6038480142	0.7434075182	0.7434075182	0.7458925266	0.4056950398	0.7446479492	0.5249257181
963	0.8364324552	0.5127882527	0.8364324552	0.6039327016	0.743594539	0.743594539	0.7459401999	0.4057556894	0.7447655225	0.5250231084
964	0.836456737	0.5127529214	0.836456737	0.6039744503	0.7430334767	0.7430334767	0.74592738	0.4057393791	0.7444776161	0.5248695422
965	0.836502134	0.5126828712	0.836502134	0.6040418982	0.742846456	0.742846456	0.7459122438	0.4057201226	0.7443761932	0.5248067649
966	0.8365702973	0.5126053779	0.8365702973	0.6041523447	0.7430334767	0.7430334767	0.7459599506	0.4057808191	0.7444938378	0.5249042146
967	0.8366235029	0.5125391626	0.8366235029	0.6042428746	0.7430334767	0.7430334767	0.74592738	0.4057393791	0.7444776161	0.5248695422
968	0.8366655537	0.5124836748	0.8366655537	0.6043063808	0.7430334767	0.7430334767	0.7458948123	0.4056979475	0.7444613952	0.5248348745
969	0.8367125939	0.5124086785	0.8367125939	0.6043667458	0.742846456	0.742846456	0.7459122438	0.4057201226	0.7443761932	0.5248067649
